Outlet_ID,cqr_lower,cqr_upper
OUT_06738,68.121704,195.26102
OUT_06739,247.55867,416.52997
OUT_06740,68.93678,196.91895
OUT_06741,249.1404,415.93723
OUT_06742,68.15001,194.41048
OUT_06743,79.560455,196.8045
OUT_06744,892.73846,1079.8776
OUT_06745,272.12665,404.82358
OUT_06746,280.1963,431.403
OUT_06747,902.55194,1066.879
OUT_06748,54.58949,182.44785
OUT_06749,247.70857,406.66168
OUT_06750,59.412243,180.88072
OUT_06751,242.06404,414.94247
OUT_06752,46.784557,164.45026
OUT_06753,246.63985,411.05026
OUT_06754,68.037155,198.74648
OUT_06755,60.252354,193.04611
OUT_06756,53.54942,179.61389
OUT_06757,58.72668,178.54288
OUT_06758,275.91907,409.64072
OUT_06759,70.4288,190.6395
OUT_06760,896.51917,1102.1008
OUT_06761,72.80594,199.54659
OUT_06762,61.633823,188.0289
OUT_06763,905.2651,1220.7709
OUT_06764,895.77423,1094.5382
OUT_06765,264.5652,430.64606
OUT_06766,216.3788,407.5941
OUT_06767,278.71185,409.82312
OUT_06768,80.0419,221.41486
OUT_06769,51.296474,171.96332
OUT_06770,75.996735,199.03195
OUT_06771,60.400394,188.22774
OUT_06772,72.963806,198.20079
OUT_06773,226.20839,412.94534
OUT_06774,281.91034,424.35062
OUT_06775,268.39484,404.13962
OUT_06776,71.067154,196.0112
OUT_06777,898.14343,1166.2848
OUT_06778,87.507675,204.83195
OUT_06779,87.973465,215.83908
OUT_06780,69.54274,195.476
OUT_06781,70.37862,193.9523
OUT_06782,67.743744,188.3804
OUT_06783,70.94121,199.30566
OUT_06784,251.23177,409.36652
OUT_06785,266.15424,405.3438
OUT_06786,70.43872,196.67488
OUT_06787,58.912838,178.5149
OUT_06788,49.859867,168.35707
OUT_06789,65.85121,191.72963
OUT_06790,275.86713,408.62213
OUT_06791,68.03192,195.71645
OUT_06792,247.95064,414.2296
OUT_06793,266.56702,440.06693
OUT_06794,62.54234,188.0639
OUT_06795,235.51134,341.39594
OUT_06796,54.84228,164.55865
OUT_06797,886.1908,1122.6235
OUT_06798,898.84344,1090.8776
OUT_06799,54.359066,181.12788
OUT_06800,244.91005,403.40353
OUT_06801,63.131725,194.64095
OUT_06802,260.3943,411.95853
OUT_06803,283.1161,412.27933
OUT_06804,58.94164,185.40598
OUT_06805,75.376465,198.3139
OUT_06806,74.077576,195.51013
OUT_06807,64.98758,189.53036
OUT_06808,279.30847,412.06653
OUT_06809,77.11177,199.32689
OUT_06810,1577.5618,2141.7666
OUT_06811,78.93143,207.21997
OUT_06812,64.967636,186.56541
OUT_06813,86.39497,203.50204
OUT_06814,70.894516,197.39653
OUT_06815,891.22797,1068.1149
OUT_06816,247.63338,413.20126
OUT_06817,899.99615,1085.0829
OUT_06818,1555.8699,2131.2263
OUT_06819,247.425,408.9792
OUT_06820,81.92322,203.05832
OUT_06821,223.86086,408.8042
OUT_06822,58.357998,186.54233
OUT_06823,274.14758,403.40353
OUT_06824,71.1093,196.45044
OUT_06825,268.09808,403.40353
OUT_06826,935.13696,1216.4219
OUT_06827,69.862854,194.5707
OUT_06828,64.866165,180.44809
OUT_06829,59.66321,180.38676
OUT_06830,901.4895,1128.1332
OUT_06831,251.41505,434.69357
OUT_06832,254.7165,413.8295
OUT_06833,225.86421,385.3872
OUT_06834,237.55147,403.40353
OUT_06835,69.38304,197.23991
OUT_06836,76.55589,202.10509
OUT_06837,228.09175,385.49863
OUT_06838,71.58771,197.9938
OUT_06839,897.7091,1100.7788
OUT_06840,248.85548,413.7678
OUT_06841,238.68684,371.13928
OUT_06842,78.95589,194.85542
OUT_06843,921.2044,1120.5891
OUT_06844,78.2896,199.87811
OUT_06845,248.21999,413.07275
OUT_06846,75.81908,200.09319
OUT_06847,79.40257,221.36522
OUT_06848,70.90213,196.55104
OUT_06849,284.91412,426.18912
OUT_06850,73.095856,223.13406
OUT_06851,258.71704,413.71832
OUT_06852,70.56404,195.5737
OUT_06853,60.365932,192.58955
OUT_06854,66.044266,183.925
OUT_06855,258.094,424.2465
OUT_06856,223.26167,339.55698
OUT_06857,77.756714,201.66762
OUT_06858,56.26608,186.92516
OUT_06859,49.597034,177.23749
OUT_06860,900.5375,1157.282
OUT_06861,79.333115,204.42766
OUT_06862,81.22366,201.95143
OUT_06863,897.3695,1073.6326
OUT_06864,71.1758,199.84169
OUT_06865,307.83942,712.6466
OUT_06866,268.03204,428.2136
OUT_06867,895.4506,1142.4055
OUT_06868,81.910675,199.05934
OUT_06869,67.01683,195.78758
OUT_06870,70.1815,195.3877
OUT_06871,56.91744,180.4218
OUT_06872,54.88879,190.94681
OUT_06873,72.67821,196.80948
OUT_06874,56.422916,180.28302
OUT_06875,45.450214,166.56073
OUT_06876,68.0999,195.42079
OUT_06877,89.02132,224.22224
OUT_06878,65.95056,192.67142
OUT_06879,893.76074,1090.1309
OUT_06880,835.6577,1102.5496
OUT_06881,899.4871,1367.9883
OUT_06882,919.1601,1127.0515
OUT_06883,75.81122,202.41635
OUT_06884,233.38747,404.33447
OUT_06885,62.868244,200.03162
OUT_06886,234.00832,403.21756
OUT_06887,59.530293,180.01553
OUT_06888,889.0228,1132.5504
OUT_06889,59.89529,188.78558
OUT_06890,62.62842,198.32037
OUT_06891,247.60762,410.18332
OUT_06892,66.77806,196.11472
OUT_06893,226.27858,386.0465
OUT_06894,281.2196,422.26675
OUT_06895,80.36081,199.1159
OUT_06896,83.33133,204.74168
OUT_06897,257.73694,413.32434
OUT_06898,59.749798,189.42708
OUT_06899,82.831696,202.5136
OUT_06900,63.85158,197.96275
OUT_06901,261.88525,428.68652
OUT_06902,65.69943,196.76353
OUT_06903,55.40875,183.98488
OUT_06904,266.83588,403.89484
OUT_06905,216.6606,408.50668
OUT_06906,916.23615,1382.8027
OUT_06907,59.69949,187.7396
OUT_06908,54.725414,186.6865
OUT_06909,63.946316,190.95859
OUT_06910,267.4532,405.91
OUT_06911,48.004528,155.18233
OUT_06912,48.011684,172.1456
OUT_06913,79.98555,209.10909
OUT_06914,244.84187,418.4925
OUT_06915,919.3541,1335.111
OUT_06916,82.08966,193.76968
OUT_06917,77.17328,200.56248
OUT_06918,63.69739,197.66216
OUT_06919,75.6136,204.02463
OUT_06920,77.97641,186.50314
OUT_06921,69.530106,196.28076
OUT_06922,890.59216,1143.742
OUT_06923,74.5197,199.04326
OUT_06924,73.88307,204.10507
OUT_06925,71.98079,192.47842
OUT_06926,91.50795,208.80417
OUT_06927,82.34161,205.9549
OUT_06928,74.949524,199.47797
OUT_06929,63.93001,187.69717
OUT_06930,274.02313,423.589
OUT_06931,50.008984,176.63733
OUT_06932,263.87524,443.57935
OUT_06933,233.95625,405.52115
OUT_06934,64.72897,200.38301
OUT_06935,73.57445,196.23325
OUT_06936,251.6404,424.11923
OUT_06937,80.37375,214.98491
OUT_06938,917.7103,1460.802
OUT_06939,257.97028,428.26157
OUT_06940,1548.3364,2137.9595
OUT_06941,250.27443,408.632
OUT_06942,256.41418,427.0041
OUT_06943,251.93343,402.64346
OUT_06944,52.162235,181.99094
OUT_06945,71.339325,204.87737
OUT_06946,78.71982,208.17279
OUT_06947,279.60907,412.94504
OUT_06948,895.9265,1061.5405
OUT_06949,250.31117,409.8936
OUT_06950,67.98198,195.3981
OUT_06951,69.000534,196.76347
OUT_06952,911.8665,1147.91
OUT_06953,64.98505,194.26987
OUT_06954,95.60835,238.72655
OUT_06955,78.36333,201.61008
OUT_06956,280.9005,434.25735
OUT_06957,77.713196,201.54219
OUT_06958,59.798725,183.68463
OUT_06959,57.969906,186.79745
OUT_06960,70.26575,192.41661
OUT_06961,84.686295,192.71849
OUT_06962,58.286777,193.21733
OUT_06963,248.89882,408.499
OUT_06964,73.90881,198.20044
OUT_06965,71.17915,199.68556
OUT_06966,59.201572,181.31108
OUT_06967,254.06526,409.95575
OUT_06968,69.90993,207.5626
OUT_06969,77.23999,200.16302
OUT_06970,39.53645,135.97615
OUT_06971,58.136868,179.24887
OUT_06972,63.764606,194.87479
OUT_06973,65.95233,194.70718
OUT_06974,276.52118,411.7301
OUT_06975,44.779034,159.01443
OUT_06976,897.64056,1168.5698
OUT_06977,252.74269,425.4513
OUT_06978,72.53584,198.41994
OUT_06979,69.5475,195.15634
OUT_06980,69.80434,199.80879
OUT_06981,2011.1141,2128.467
OUT_06982,72.74173,188.45798
OUT_06983,61.49782,187.66562
OUT_06984,224.76466,408.0466
OUT_06985,1890.0327,2128.0344
OUT_06986,64.98448,187.68689
OUT_06987,51.764538,184.99232
OUT_06988,256.0584,440.63516
OUT_06989,234.54964,395.1096
OUT_06990,893.28076,1178.7184
OUT_06991,70.74953,196.99782
OUT_06992,55.94723,189.75728
OUT_06993,72.79028,196.09926
OUT_06994,71.446915,196.4719
OUT_06995,81.35594,197.44803
OUT_06996,893.8987,1074.3744
OUT_06997,253.2848,447.10263
OUT_06998,67.04814,191.36597
OUT_06999,284.4875,417.8592
OUT_07000,936.2644,1129.3209
OUT_07001,237.29121,369.0326
OUT_07002,896.73083,1169.9424
OUT_07003,250.95314,412.94504
OUT_07004,76.33461,203.6612
OUT_07005,63.00784,182.76692
OUT_07006,53.329304,189.12535
OUT_07007,266.98334,404.0763
OUT_07008,939.42725,1280.9716
OUT_07009,281.34534,432.6815
OUT_07010,248.47652,408.02466
OUT_07011,74.77928,195.4232
OUT_07012,894.04755,1162.982
OUT_07013,935.0407,1128.8356
OUT_07014,284.04663,416.6865
OUT_07015,64.19742,191.02495
OUT_07016,1578.7925,2136.1326
OUT_07017,74.75864,211.48264
OUT_07018,245.00002,407.86438
OUT_07019,69.54341,197.77264
OUT_07020,906.3617,1164.2396
OUT_07021,246.92262,403.2821
OUT_07022,68.86716,208.33728
OUT_07023,69.958664,194.8253
OUT_07024,267.98755,404.01175
OUT_07025,71.19606,180.28784
OUT_07026,919.3197,1466.8687
OUT_07027,1525.3328,2132.4136
OUT_07028,71.54378,197.31647
OUT_07029,900.9146,1072.1024
OUT_07030,70.571686,196.89926
OUT_07031,917.82886,1364.8422
OUT_07032,265.047,404.54962
OUT_07033,242.63539,405.52115
OUT_07034,75.79848,201.64398
OUT_07035,58.36423,184.07811
OUT_07036,67.259766,196.61319
OUT_07037,286.3866,456.50818
OUT_07038,63.71594,196.60356
OUT_07039,53.83578,178.39137
OUT_07040,277.7306,413.6691
OUT_07041,58.10571,183.24756
OUT_07042,244.1866,404.08032
OUT_07043,83.5927,195.8925
OUT_07044,248.85689,395.408
OUT_07045,251.55971,366.3332
OUT_07046,253.81068,425.67303
OUT_07047,57.62871,182.64662
OUT_07048,913.7939,1374.4233
OUT_07049,56.534626,179.95782
OUT_07050,279.7992,412.37045
OUT_07051,279.71472,407.16693
OUT_07052,48.525043,195.50536
OUT_07053,73.876465,202.00253
OUT_07054,277.68448,419.5397
OUT_07055,58.793797,180.33998
OUT_07056,896.20184,1054.6901
OUT_07057,889.42,1062.4248
OUT_07058,223.2383,405.59677
OUT_07059,61.8477,180.28632
OUT_07060,85.88756,203.93628
OUT_07061,889.9658,1069.2349
OUT_07062,266.09155,417.15442
OUT_07063,61.581432,191.62067
OUT_07064,250.93196,409.342
OUT_07065,928.7119,1155.8411
OUT_07066,78.48619,207.27885
OUT_07067,236.70656,430.29138
OUT_07068,1887.977,2135.3977
OUT_07069,76.96034,202.4227
OUT_07070,289.62988,444.3501
OUT_07071,68.841125,194.45427
OUT_07072,86.2357,205.18694
OUT_07073,70.98839,187.04549
OUT_07074,83.28998,208.77849
OUT_07075,72.61813,197.46669
OUT_07076,80.69835,204.84335
OUT_07077,32.372936,183.78494
OUT_07078,240.96883,405.6935
OUT_07079,59.86243,183.83965
OUT_07080,1554.8997,2159.874
OUT_07081,248.99147,411.279
OUT_07082,54.161823,178.16495
OUT_07083,90.05531,220.92212
OUT_07084,61.987675,189.44728
OUT_07085,286.93866,430.7355
OUT_07086,44.847904,170.86781
OUT_07087,45.45387,174.10397
OUT_07088,249.0298,410.79407
OUT_07089,1972.1108,2127.5857
OUT_07090,250.25874,408.53336
OUT_07091,232.7159,404.33447
OUT_07092,75.88432,202.9841
OUT_07093,925.3688,1196.7124
OUT_07094,249.93648,409.96405
OUT_07095,25.543507,141.55273
OUT_07096,233.56667,405.52298
OUT_07097,266.30304,403.2821
OUT_07098,68.823,201.87967
OUT_07099,286.03937,438.9758
OUT_07100,82.54436,200.02983
OUT_07101,926.9833,1507.4723
OUT_07102,52.125546,183.77847
OUT_07103,86.94365,197.82904
OUT_07104,60.474545,190.89336
OUT_07105,245.0306,415.6572
OUT_07106,77.29901,201.22539
OUT_07107,80.841736,200.76698
OUT_07108,901.2388,1096.8861
OUT_07109,72.19975,193.98326
OUT_07110,77.72952,203.55255
OUT_07111,282.02435,426.697
OUT_07112,251.99428,426.11966
OUT_07113,271.76355,403.40353
OUT_07114,273.59363,416.13495
OUT_07115,283.96466,422.59235
OUT_07116,80.72098,198.44714
OUT_07117,75.23357,193.29007
OUT_07118,60.982777,187.72421
OUT_07119,244.99971,391.61002
OUT_07120,250.80568,394.82272
OUT_07121,904.52106,1094.9233
OUT_07122,885.55676,1189.7401
OUT_07123,55.607006,181.56172
OUT_07124,912.4169,1171.1925
OUT_07125,65.606,188.8324
OUT_07126,262.0849,407.59464
OUT_07127,59.253925,176.8597
OUT_07128,43.235096,172.17769
OUT_07129,279.9848,420.61047
OUT_07130,59.44028,189.97974
OUT_07131,64.91376,199.12564
OUT_07132,286.93335,428.26157
OUT_07133,58.278828,188.89558
OUT_07134,80.62886,199.78073
OUT_07135,1888.3372,2131.2468
OUT_07136,62.078793,193.21916
OUT_07137,73.48273,197.66412
OUT_07138,912.3727,1125.9323
OUT_07139,83.574005,201.69785
OUT_07140,89.01976,206.18938
OUT_07141,926.2245,1468.9775
OUT_07142,71.40788,196.53712
OUT_07143,64.74103,188.39738
OUT_07144,907.21014,1276.3314
OUT_07145,83.17612,214.31023
OUT_07146,81.57158,205.21786
OUT_07147,872.46844,1125.904
OUT_07148,894.7346,1080.0085
OUT_07149,236.28712,410.75824
OUT_07150,915.0389,1139.9183
OUT_07151,73.28516,207.1067
OUT_07152,64.045166,194.73894
OUT_07153,65.63344,190.17177
OUT_07154,64.249176,189.661
OUT_07155,278.6297,422.03925
OUT_07156,911.1785,1193.7299
OUT_07157,249.88252,415.23447
OUT_07158,68.43092,201.33977
OUT_07159,74.15509,200.83086
OUT_07160,83.56589,204.15762
OUT_07161,1499.7678,2136.6187
OUT_07162,42.046047,156.46399
OUT_07163,91.90758,201.51212
OUT_07164,71.82692,198.54599
OUT_07165,84.61127,204.17839
OUT_07166,275.48334,426.0669
OUT_07167,74.18309,198.96333
OUT_07168,71.320984,194.77988
OUT_07169,253.84956,414.6778
OUT_07170,67.40839,193.28534
OUT_07171,67.99434,192.6463
OUT_07172,62.115444,192.8906
OUT_07173,73.081604,205.6025
OUT_07174,64.49295,195.02538
OUT_07175,70.90506,197.22324
OUT_07176,74.52536,197.55109
OUT_07177,1886.8306,2137.9595
OUT_07178,245.12337,430.46426
OUT_07179,78.324936,200.66766
OUT_07180,48.15613,182.3536
OUT_07181,287.34515,434.40436
OUT_07182,48.302265,157.65614
OUT_07183,918.3368,1534.5702
OUT_07184,247.68178,414.1531
OUT_07185,74.02168,202.12704
OUT_07186,107.402115,293.86447
OUT_07187,916.7701,1143.3516
OUT_07188,58.570766,186.24745
OUT_07189,80.23543,204.89578
OUT_07190,67.63724,190.70743
OUT_07191,60.061207,186.86693
OUT_07192,74.63887,199.77612
OUT_07193,242.52797,404.1891
OUT_07194,892.32355,1078.9631
OUT_07195,886.1631,1201.9346
OUT_07196,232.1791,404.26224
OUT_07197,75.92929,197.7755
OUT_07198,72.3683,196.9258
OUT_07199,259.58484,403.2821
OUT_07200,72.54138,200.54906
OUT_07201,290.35327,431.95538
OUT_07202,76.82941,190.87206
OUT_07203,298.75153,415.96124
OUT_07204,75.95488,201.60384
OUT_07205,69.94362,197.97789
OUT_07206,56.793247,182.50713
OUT_07207,251.87685,410.9071
OUT_07208,66.14113,195.03754
OUT_07209,250.55714,414.71484
OUT_07210,54.344196,181.29033
OUT_07211,80.96916,205.13547
OUT_07212,255.7295,415.464
OUT_07213,61.31107,177.49248
OUT_07214,919.1545,1356.6697
OUT_07215,924.9231,1132.1975
OUT_07216,59.44608,192.659
OUT_07217,66.23091,201.29802
OUT_07218,250.63881,427.34265
OUT_07219,883.12274,1230.9341
OUT_07220,87.49638,223.9938
OUT_07221,70.13614,195.97571
OUT_07222,73.09245,196.52579
OUT_07223,66.10603,191.54385
OUT_07224,64.170425,191.91087
OUT_07225,1898.5244,2141.966
OUT_07226,53.76559,180.82771
OUT_07227,908.06976,1425.6907
OUT_07228,74.83188,191.52216
OUT_07229,57.15771,172.16519
OUT_07230,82.977066,195.01831
OUT_07231,66.48782,189.60095
OUT_07232,242.78395,411.62708
OUT_07233,2039.0931,2164.1191
OUT_07234,65.62059,195.58551
OUT_07235,246.39809,408.62213
OUT_07236,84.432495,208.15862
OUT_07237,60.728336,182.7785
OUT_07238,77.74086,200.06113
OUT_07239,244.355,404.01175
OUT_07240,68.96533,199.11285
OUT_07241,82.66548,211.00934
OUT_07242,70.44081,192.21431
OUT_07243,286.35284,422.76553
OUT_07244,73.24391,197.12698
OUT_07245,272.16766,407.42935
OUT_07246,85.0952,216.01004
OUT_07247,279.82477,413.86877
OUT_07248,67.11664,189.43245
OUT_07249,78.12508,203.6643
OUT_07250,1552.9473,2159.874
OUT_07251,263.44244,422.0918
OUT_07252,285.46118,432.73355
OUT_07253,65.233,197.14677
OUT_07254,86.16893,197.04738
OUT_07255,60.74934,191.78735
OUT_07256,219.65498,385.86053
OUT_07257,266.9723,403.40353
OUT_07258,913.60455,1278.0275
OUT_07259,904.01056,1087.3273
OUT_07260,70.14662,200.61586
OUT_07261,92.431046,217.58612
OUT_07262,254.57478,437.6989
OUT_07263,904.2458,1081.4429
OUT_07264,75.40053,200.7671
OUT_07265,60.369946,190.24707
OUT_07266,895.7465,1331.8765
OUT_07267,68.53859,193.08588
OUT_07268,252.64595,422.96747
OUT_07269,254.61244,423.61877
OUT_07270,72.614105,212.18567
OUT_07271,67.500595,192.78104
OUT_07272,282.7025,431.21857
OUT_07273,915.03845,1137.8182
OUT_07274,915.8691,1099.2134
OUT_07275,74.82535,198.53638
OUT_07276,1549.5891,2159.874
OUT_07277,68.63594,197.31044
OUT_07278,66.72676,192.5255
OUT_07279,72.84105,201.53352
OUT_07280,294.75635,627.8193
OUT_07281,927.4147,1273.7186
OUT_07282,261.6552,368.11908
OUT_07283,67.48561,198.12064
OUT_07284,249.72945,410.2983
OUT_07285,1657.1941,2132.632
OUT_07286,220.79115,340.54413
OUT_07287,53.85947,174.03864
OUT_07288,65.39427,190.42299
OUT_07289,896.4783,1235.594
OUT_07290,46.60557,174.27365
OUT_07291,80.49771,202.5672
OUT_07292,93.50401,254.81767
OUT_07293,78.67493,202.17938
OUT_07294,80.2962,203.63832
OUT_07295,66.88843,199.75421
OUT_07296,282.1632,412.32944
OUT_07297,79.83139,202.83167
OUT_07298,897.4185,1064.7286
OUT_07299,53.778454,181.08868
OUT_07300,901.0977,1239.6749
OUT_07301,70.83769,200.76292
OUT_07302,245.84798,410.99405
OUT_07303,82.982544,198.00821
OUT_07304,28.485905,136.94426
OUT_07305,892.5147,1046.9858
OUT_07306,72.81195,200.43713
OUT_07307,898.481,1080.999
OUT_07308,73.292694,194.93152
OUT_07309,74.50035,199.24524
OUT_07310,83.32968,206.9206
OUT_07311,253.28877,401.50024
OUT_07312,64.70311,194.86908
OUT_07313,75.597534,194.06836
OUT_07314,894.7614,1162.3906
OUT_07315,253.67354,425.67303
OUT_07316,929.93353,1100.9983
OUT_07317,899.05365,1175.7109
OUT_07318,272.61774,404.1891
OUT_07319,50.15553,163.36423
OUT_07320,83.12645,204.12831
OUT_07321,938.19824,1343.441
OUT_07322,252.16414,418.47784
OUT_07323,56.197887,180.95996
OUT_07324,887.62384,1069.3944
OUT_07325,84.94879,198.83273
OUT_07326,48.921673,172.41817
OUT_07327,909.5209,1134.538
OUT_07328,254.08217,428.95593
OUT_07329,266.89716,422.6543
OUT_07330,250.83748,442.31216
OUT_07331,904.6923,1094.581
OUT_07332,66.52846,196.63019
OUT_07333,276.1828,430.3167
OUT_07334,248.70692,403.7391
OUT_07335,917.8978,1298.7137
OUT_07336,83.091705,202.0078
OUT_07337,74.22394,203.34773
OUT_07338,52.466564,181.31268
OUT_07339,63.26119,212.99628
OUT_07340,89.01152,198.32826
OUT_07341,899.22906,1100.5355
OUT_07342,73.33095,200.24149
OUT_07343,257.28326,427.59906
OUT_07344,72.466156,200.77052
OUT_07345,93.964096,206.08313
OUT_07346,70.934204,233.71866
OUT_07347,277.79443,408.6286
OUT_07348,267.1494,407.62387
OUT_07349,875.0171,1140.2534
OUT_07350,61.87524,184.66255
OUT_07351,228.795,392.28363
OUT_07352,77.436584,212.83536
OUT_07353,36.13148,149.45572
OUT_07354,900.91705,1245.8616
OUT_07355,67.45232,202.32129
OUT_07356,269.9084,427.7342
OUT_07357,290.15045,437.5537
OUT_07358,89.06889,202.89117
OUT_07359,76.85768,191.19681
OUT_07360,59.439587,187.14185
OUT_07361,63.80682,192.51448
OUT_07362,226.4217,404.54962
OUT_07363,76.617294,199.38985
OUT_07364,279.13373,413.93765
OUT_07365,67.83539,189.23907
OUT_07366,60.92983,189.95366
OUT_07367,899.24445,1089.571
OUT_07368,894.6305,1207.7856
OUT_07369,71.88396,191.2065
OUT_07370,45.42145,169.56296
OUT_07371,230.70107,411.11334
OUT_07372,72.81784,195.74957
OUT_07373,72.69878,192.77252
OUT_07374,899.6017,1088.7555
OUT_07375,71.57393,196.14114
OUT_07376,249.04634,420.11697
OUT_07377,64.90289,189.90556
OUT_07378,899.1739,1146.3439
OUT_07379,67.44293,196.5365
OUT_07380,885.19354,1021.55524
OUT_07381,66.313644,189.76558
OUT_07382,228.5554,404.91605
OUT_07383,248.52168,411.6787
OUT_07384,72.044174,201.8517
OUT_07385,75.48447,197.02014
OUT_07386,913.1797,1269.059
OUT_07387,59.794758,186.40042
OUT_07388,1888.6199,2137.679
OUT_07389,91.9937,195.57997
OUT_07390,902.7242,1098.3628
OUT_07391,1887.802,2133.385
OUT_07392,54.198505,185.09172
OUT_07393,886.3195,1059.0321
OUT_07394,81.02788,201.99193
OUT_07395,79.01688,199.05406
OUT_07396,247.58565,407.2897
OUT_07397,74.17575,194.01509
OUT_07398,73.24449,196.94337
OUT_07399,77.07155,206.5971
OUT_07400,248.20815,423.146
OUT_07401,80.93013,195.3461
OUT_07402,237.75877,358.20355
OUT_07403,68.70943,200.31497
OUT_07404,80.07228,203.8655
OUT_07405,44.501118,160.58234
OUT_07406,69.65338,202.39478
OUT_07407,54.955227,174.78224
OUT_07408,918.99493,1138.0154
OUT_07409,80.18588,199.47061
OUT_07410,242.93678,403.46808
OUT_07411,66.78197,197.79674
OUT_07412,85.36699,199.14032
OUT_07413,287.65192,442.061
OUT_07414,279.6765,413.94003
OUT_07415,251.15779,406.32315
OUT_07416,281.6112,413.13754
OUT_07417,1585.3545,2212.2266
OUT_07418,924.9606,1412.9125
OUT_07419,67.612976,193.33905
OUT_07420,291.1217,433.64578
OUT_07421,75.437805,198.44312
OUT_07422,901.70544,1109.8478
OUT_07423,270.6969,404.08032
OUT_07424,88.94612,205.01607
OUT_07425,232.321,405.76654
OUT_07426,247.3608,411.3776
OUT_07427,77.61949,197.5098
OUT_07428,252.10841,409.28952
OUT_07429,242.84486,411.38748
OUT_07430,65.54317,191.95952
OUT_07431,73.428604,213.21121
OUT_07432,901.93463,1243.7693
OUT_07433,69.42351,196.47911
OUT_07434,83.40396,219.83145
OUT_07435,77.76315,197.21614
OUT_07436,63.29051,186.886
OUT_07437,73.07294,194.83536
OUT_07438,79.02168,218.61176
OUT_07439,-3.7924843,145.34872
OUT_07440,287.44574,682.63824
OUT_07441,79.89235,205.6462
OUT_07442,71.72623,196.52673
OUT_07443,900.4973,1105.5836
OUT_07444,227.18434,339.481
OUT_07445,74.74371,193.0162
OUT_07446,86.51921,205.84247
OUT_07447,270.77515,405.3438
OUT_07448,241.3318,412.0791
OUT_07449,57.64378,179.25368
OUT_07450,49.76083,169.86774
OUT_07451,909.31445,1337.6735
OUT_07452,257.12134,415.10052
OUT_07453,238.15614,403.46808
OUT_07454,44.945675,162.75351
OUT_07455,216.24629,323.8501
OUT_07456,936.9669,1335.2173
OUT_07457,45.499943,161.31058
OUT_07458,270.88898,407.42935
OUT_07459,79.957794,198.20844
OUT_07460,80.24196,196.93848
OUT_07461,39.24454,150.16182
OUT_07462,268.87708,404.01175
OUT_07463,248.00545,413.37796
OUT_07464,244.4634,403.70483
