Outlet_ID,Outlet_Type,Outlet_Size,dominant_distributor,observed_mean_monthly_liters,predicted_potential_liters,headroom_liters,competitive_intensity,bill_per_liter,Trade_Spend_Allocation_LKR,expected_incremental_liters,expected_incremental_revenue_lkr,liters_per_1000_lkr
OUT_05234,Grocery,Medium,DIST_W_02,147.26144974389894,402.349,255.08755025610105,0.375,230.83878692122855,1721.85,38.62,8914.77,22.43
OUT_07466,Pharmacy,Large,DIST_W_01,577.8544315496895,1220.844,642.9895684503106,0.5,243.74529132159083,1718.03,36.51,8900.13,21.25
OUT_00410,Kiosk,Medium,DIST_W_02,141.10832985512772,392.004,250.8956701448723,0.25,243.00982369016666,1716.64,38.56,9369.31,22.46
OUT_02599,Grocery,Extra Large,DIST_W_01,1335.437554047095,2520.77,1185.332445952905,0.375,263.7708910493188,1715.33,35.95,9483.14,20.96
OUT_06214,Grocery,Medium,DIST_W_01,141.13400797831184,401.4,260.26599202168813,0.375,231.9405066853153,1713.99,38.35,8894.67,22.37
OUT_06526,Eatery,Medium,DIST_W_02,135.96154578947375,356.851,220.88945421052625,0.125,250.31905310254686,1712.85,39.02,9767.33,22.78
OUT_04056,Bakery,Extra Large,DIST_W_03,1320.0987378326358,2482.824,1162.7252621673642,0.375,263.6222849981933,1712.44,35.9,9464.48,20.96
OUT_04972,Eatery,Medium,DIST_W_03,127.74767542325968,422.246,294.4983245767403,0.25,250.2356506294938,1710.5,37.84,9470.06,22.12
OUT_00506,Kiosk,Extra Large,DIST_W_01,1313.517384364976,2375.666,1062.1486156350243,0.375,262.8442823935593,1706.67,35.83,9418.76,20.99
OUT_03373,Bakery,Medium,DIST_W_03,156.8597364448734,389.018,232.15826355512658,0.25,239.42783373991335,1704.31,38.57,9235.23,22.63
OUT_07810,Kiosk,Extra Large,DIST_W_02,1304.5926360280246,2315.146,1010.5533639719756,0.375,262.3842803210918,1703.65,35.8,9393.93,21.01
OUT_00465,Grocery,Medium,DIST_W_01,147.48385331183366,404.755,257.27114668816637,0.25,244.7209220912349,1698.1,38.0,9299.85,22.38
OUT_04861,Eatery,Medium,DIST_W_03,144.57909544167876,361.337,216.75790455832123,0.25,235.8427881515299,1697.58,38.72,9131.77,22.81
OUT_06803,Bakery,Medium,DIST_W_03,156.69075474033417,428.11,271.41924525966584,0.125,261.68942035961163,1697.42,37.79,9890.42,22.26
OUT_04102,Kiosk,Large,DIST_W_01,543.6878133463377,1127.03,583.3421866536622,0.5,242.41663812866696,1695.09,36.13,8757.55,21.31
OUT_00177,Hotel,Small,DIST_W_03,531.335294619736,892.987,361.65170538026393,0.25,257.80799709171646,1695.04,36.94,9522.55,21.79
OUT_01661,Pharmacy,Medium,DIST_W_02,135.92594100223525,396.222,260.2960589977647,0.125,259.81782818641966,1693.58,37.85,9833.59,22.35
OUT_07343,Eatery,Medium,DIST_W_03,138.6010505660559,469.722,331.1209494339441,0.375,241.5486440924861,1692.66,37.09,8959.87,21.91
OUT_01875,Smmt,Medium,DIST_W_02,126.1848110757813,361.32,235.1351889242187,0.125,254.60807182043428,1692.46,38.22,9730.82,22.58
OUT_00423,Eatery,Large,DIST_W_03,514.7031995640548,1026.991,512.2878004359452,0.375,252.77878848280147,1692.3,36.24,9160.49,21.41
OUT_02740,Grocery,Medium,DIST_W_01,141.08875949432363,418.622,277.5332405056764,0.375,235.17316082316458,1692.26,37.6,8841.34,22.22
OUT_05385,Smmt,Medium,DIST_W_03,124.55314046800673,415.974,291.42085953199324,0.125,264.998782497223,1690.88,37.41,9912.95,22.12
OUT_04992,Pharmacy,Large,DIST_W_02,506.17091978909417,1130.597,624.4260802109059,0.25,270.64208177497983,1686.88,35.86,9706.42,21.26
OUT_00159,Bakery,Medium,DIST_W_03,537.5623074487183,827.296,289.7336925512817,0.125,264.86238999733115,1686.52,37.32,9884.91,22.13
OUT_03630,Bakery,Medium,DIST_W_02,129.5181706924754,411.069,281.5508293075246,0.125,263.62913945949384,1686.47,37.41,9862.1,22.18
OUT_01054,Kiosk,Medium,DIST_W_02,139.5929979466972,343.534,203.94100205330278,0.25,232.6205513438396,1685.51,38.72,9006.8,22.97
OUT_03165,Smmt,Medium,DIST_W_03,152.03598970384783,358.844,206.80801029615216,0.25,233.53081119440546,1684.06,38.61,9016.06,22.93
OUT_00395,Smmt,Small,DIST_W_03,530.5437507250622,958.173,427.6292492749378,0.25,262.73587548932113,1683.6,36.34,9546.76,21.58
OUT_02607,Hotel,Small,DIST_W_01,52.23651718305736,163.684,111.44748281694264,0.125,179.14467629301203,1682.98,45.78,8200.81,27.2
OUT_00230,Eatery,Small,DIST_W_03,538.2988260983544,838.184,299.88517390164554,0.25,251.5960643580432,1682.22,37.12,9338.24,22.07
OUT_04368,Grocery,Extra Large,DIST_W_03,1327.738042283403,2545.004,1217.2659577165969,0.375,264.156343792344,1680.48,35.2,9297.22,20.95
OUT_02384,Hotel,Medium,DIST_W_01,147.23156459168933,359.944,212.71243540831068,0.25,235.44951416601805,1677.22,38.29,9014.99,22.83
OUT_04886,Hotel,Medium,DIST_W_01,124.89886511288563,325.009,200.11013488711438,0.25,231.88613185107366,1673.39,38.5,8928.4,23.01
OUT_03229,Hotel,Extra Large,DIST_W_02,1337.414536196326,2755.114,1417.699463803674,0.375,265.31374884671544,1672.84,34.96,9275.14,20.9
OUT_06501,Pharmacy,Large,DIST_W_02,513.1211508499458,1227.993,714.8718491500541,0.25,272.9100567155541,1672.66,35.41,9664.49,21.17
OUT_04259,Pharmacy,Large,DIST_W_01,520.614617629087,1156.907,636.292382370913,0.375,256.833345783215,1672.45,35.53,9124.54,21.24
OUT_03231,Kiosk,Medium,DIST_W_02,156.69502505855053,398.278,241.5829749414495,0.125,256.74581552866704,1670.82,37.57,9645.47,22.49
OUT_04728,Kiosk,Medium,DIST_W_03,135.63454533977708,326.23,190.59545466022294,0.375,216.87454735910163,1668.14,38.64,8379.92,23.16
OUT_02286,Eatery,Large,DIST_W_01,493.76064923287623,992.386,498.62535076712373,0.375,252.55446010873135,1665.62,35.68,9012.12,21.42
OUT_05552,Bakery,Large,DIST_W_02,523.9564535566129,1178.704,654.747546443387,0.25,271.65045691422654,1663.76,35.31,9591.05,21.22
OUT_01451,Hotel,Medium,DIST_W_01,161.22437446360055,375.763,214.53862553639942,0.25,236.41115720830845,1663.64,37.9,8959.66,22.78
OUT_02479,Hotel,Large,DIST_W_02,548.457765870973,1190.465,642.0072341290269,0.25,271.34350935279457,1662.78,35.31,9580.02,21.24
OUT_00289,Grocery,Small,DIST_W_02,525.9674034819751,886.531,360.56359651802484,0.25,258.317840470918,1662.23,36.19,9347.29,21.77
OUT_04200,Kiosk,Medium,DIST_W_01,155.23945230383617,347.138,191.8985476961638,0.25,229.6953409358204,1660.17,38.39,8817.44,23.12
OUT_07520,Kiosk,Medium,DIST_W_03,135.64942906190282,385.224,249.57457093809717,0.125,258.78029221154225,1658.52,37.14,9611.31,22.39
OUT_06424,Bakery,Medium,DIST_W_02,156.82596832982273,350.594,193.76803167017727,0.25,230.55090176189236,1654.56,38.18,8803.39,23.08
OUT_07499,Eatery,Medium,DIST_W_01,122.90606586384847,414.447,291.5409341361515,0.125,265.92271647883376,1654.47,36.54,9716.0,22.09
OUT_04581,Hotel,Medium,DIST_W_03,156.56563736465802,375.627,219.061362635342,0.375,225.3774851821134,1654.25,37.56,8465.83,22.71
OUT_04139,Grocery,Large,DIST_W_02,552.2456265282232,1131.012,578.7663734717768,0.375,255.49920561830942,1650.52,35.15,8981.75,21.3
OUT_07886,Grocery,Medium,DIST_W_01,151.11487749141114,388.996,237.88112250858885,0.25,242.32474744778688,1650.46,37.12,8995.8,22.49
OUT_02162,Grocery,Medium,DIST_W_03,134.5940621880176,355.52,220.92593781198238,0.25,238.54091150685224,1648.85,37.39,8918.63,22.68
OUT_05136,Hotel,Medium,DIST_W_03,123.38440932666471,334.649,211.2645906733353,0.0,265.7186953896833,1644.48,37.48,9959.07,22.79
OUT_02177,Hotel,Medium,DIST_W_02,148.8522183153169,371.583,222.73078168468314,0.25,239.13139563035338,1644.21,37.24,8904.22,22.65
OUT_08026,Hotel,Medium,DIST_W_01,157.21365639650512,387.937,230.7233436034949,0.125,255.18712321041994,1643.16,37.06,9457.82,22.55
OUT_00476,Bakery,Medium,DIST_W_01,124.63019488891265,409.076,284.44580511108734,0.375,237.31275530563943,1641.29,36.29,8613.05,22.11
OUT_06657,Bakery,Medium,DIST_W_01,133.94159971857022,387.477,253.53540028142976,0.125,260.0623816332535,1641.26,36.66,9534.16,22.34
OUT_00503,Bakery,Large,DIST_W_02,476.58808936021825,1105.096,628.5079106397818,0.25,271.2149704414383,1640.68,34.84,9450.45,21.24
OUT_04280,Pharmacy,Medium,DIST_W_02,140.64171765793702,394.871,254.22928234206296,0.25,245.79866097291264,1639.08,36.6,8995.82,22.33
OUT_08448,Eatery,Medium,DIST_W_03,130.48823016959412,434.294,303.8057698304059,0.25,253.08957712282168,1637.54,36.02,9116.54,22.0
OUT_05690,Bakery,Medium,DIST_W_02,133.0068638459564,299.31,166.3031361540436,0.125,233.43114769528702,1634.72,38.61,9013.89,23.62
OUT_04613,Hotel,Large,DIST_W_02,524.2190931249522,1170.919,646.6999068750479,0.375,257.45002213754844,1632.76,34.64,8918.61,21.22
OUT_03070,Kiosk,Large,DIST_W_02,530.1861316103034,1215.271,685.0848683896966,0.25,272.68464014531486,1627.69,34.47,9400.8,21.18
OUT_06747,Pharmacy,Large,DIST_W_02,517.151371054165,1098.827,581.675628945835,0.25,270.092150663659,1622.12,34.52,9324.41,21.28
OUT_01437,Grocery,Large,DIST_W_02,467.77239803399806,1200.974,733.2016019660018,0.25,273.728120648183,1619.32,34.23,9370.2,21.14
OUT_08966,Smmt,Medium,DIST_W_01,132.5117526656664,360.277,227.7652473343336,0.125,255.30672240853474,1618.51,36.5,9318.06,22.55
OUT_01654,Bakry,Large,DIST_W_01,539.8411436019384,1125.547,585.7058563980617,0.375,256.06166832032955,1615.24,34.36,8799.34,21.27
OUT_00486,Kiosk,Medium,DIST_W_01,145.64788011615698,431.634,285.986119883843,0.125,266.1346958276038,1614.58,35.64,9485.41,22.07
OUT_03663,Kiosk,Medium,DIST_W_03,131.17664798220076,297.703,166.5263520177992,0.25,221.60165269898405,1613.29,38.01,8422.21,23.56
OUT_00291,Smmt,Extra Large,DIST_W_02,524.5145914441813,1230.803,706.2884085558188,0.375,258.8855164386477,1612.05,34.11,8829.79,21.16
OUT_04523,Bakry,Large,DIST_W_02,517.4331603351118,1240.829,723.3958396648882,0.25,273.62215246711816,1609.98,34.04,9314.36,21.14
OUT_06167,Grocery,Medium,DIST_W_03,162.5617867523364,357.46,194.8982132476636,0.25,232.71301956124054,1608.37,36.94,8596.26,22.97
OUT_00428,Kiosk,Extra Large,DIST_W_03,1300.855087623943,2489.619,1188.763912376057,0.375,264.32437282979976,1606.58,33.64,8891.2,20.94
OUT_08371,Grocery,Medium,DIST_W_02,135.22219668166755,368.134,232.91180331833246,0.375,229.8512442047965,1606.32,36.11,8299.31,22.48
OUT_03847,Bakery,Large,DIST_W_03,526.2498660113133,1318.6,792.3501339886866,0.25,274.85521005233363,1606.15,33.88,9312.94,21.09
OUT_00340,Bakery,Medium,DIST_W_02,563.4590545620812,994.174,430.7149454379188,0.25,264.0852437598215,1606.13,34.57,9130.5,21.52
OUT_00266,Pharmacy,Medium,DIST_W_02,568.9873180287592,951.024,382.0366819712408,0.25,261.02178059909863,1604.43,34.74,9068.57,21.65
OUT_02717,Eatery,Large,DIST_W_01,533.9954354741603,1196.86,662.8645645258396,0.375,258.07484584423764,1603.77,33.99,8770.79,21.19
OUT_06308,Grocery,Medium,DIST_W_02,140.17025087031882,369.135,228.96474912968117,0.375,229.15734679620394,1602.59,36.08,8267.87,22.51
OUT_05743,Pharmacy,Extra Large,DIST_W_01,1337.5146585724528,2453.276,1115.761341427547,0.375,263.8399610528345,1601.35,33.56,8854.13,20.96
OUT_03643,Grocery,Medium,DIST_W_03,172.80257929061176,468.492,295.6894207093883,0.375,239.6138828591372,1600.93,35.23,8440.97,22.01
OUT_04606,Hotel,Large,DIST_W_03,548.3510827227501,1122.522,574.1709172772498,0.375,255.89234421141387,1599.7,34.04,8711.8,21.28
OUT_01967,Bakery,Large,DIST_W_03,544.7375878281963,1096.905,552.1674121718037,0.25,269.4305050770584,1597.64,34.04,9172.52,21.31
OUT_00969,Bakery,Medium,DIST_W_02,141.42208435912727,371.461,230.03891564087274,0.25,242.31637748446795,1596.32,35.91,8700.56,22.5
OUT_07724,Eatery,Medium,DIST_W_02,124.3403812533771,329.222,204.88161874662288,0.25,236.15276997577328,1595.95,36.38,8590.54,22.8
OUT_08209,Grocery,Medium,DIST_W_03,145.97739230475102,372.086,226.108607695249,0.0,271.68742490627096,1594.86,35.94,9763.15,22.53
OUT_00497,Kiosk,Medium,DIST_W_03,145.18263013730092,327.524,182.34136986269908,0.0,257.62021916187155,1594.17,36.92,9511.34,23.16
OUT_06480,Kiosk,Medium,DIST_W_02,146.20369596441776,393.49,247.28630403558225,0.25,245.83528811784674,1593.02,35.57,8743.69,22.33
OUT_03671,Bakery,Medium,DIST_W_02,146.41635322362933,427.879,281.46264677637066,0.375,238.04356306812647,1592.38,35.16,8368.96,22.08
OUT_06901,Smmt,Medium,DIST_W_03,145.75190784212916,377.934,232.18209215787087,0.5,218.62295250381177,1591.71,35.76,7817.24,22.47
OUT_00606,Kiosk,Large,DIST_W_03,548.6356201550868,1343.936,795.3003798449131,0.375,260.5443012346898,1591.11,33.56,8742.73,21.09
OUT_02807,Grocery,Medium,DIST_W_01,125.2449581311551,383.258,258.0130418688449,0.125,262.3385657777399,1590.86,35.38,9280.7,22.24
OUT_05918,Smmt,Medium,DIST_W_02,130.93474979450733,382.729,251.79425020549266,0.25,246.71226214037742,1590.52,35.45,8745.11,22.29
OUT_00239,Hotel,small,DIST_W_03,491.0239828173262,912.74,421.7160171826738,0.125,279.3426039854415,1589.63,34.24,9563.58,21.54
OUT_01346,Hotel,Medium,DIST_W_03,161.7165198072203,422.922,261.20548019277976,0.375,235.26672131151284,1588.98,35.29,8303.36,22.21
OUT_03288,Grocery,Medium,DIST_W_02,118.7054935041151,431.984,313.27850649588487,0.125,270.26050441861486,1588.49,34.79,9402.72,21.9
OUT_00184,Hotel,,DIST_W_03,495.6446550849448,964.356,468.7113449150552,0.125,281.9414196740224,1588.18,34.04,9598.6,21.43
OUT_03255,Kiosk,Medium,DIST_W_03,137.5289787077003,339.728,202.1990212922997,0.375,223.29602818904803,1587.43,36.22,8087.48,22.82
OUT_00749,Kiosk,Medium,DIST_W_02,131.16901548569228,372.347,241.1779845143077,0.375,231.98437693413538,1586.7,35.5,8234.86,22.37
OUT_00314,Kiosk,Medium,DIST_W_01,533.7811205730949,854.816,321.03487942690515,0.25,256.16781095237485,1583.68,34.62,8869.07,21.86
OUT_01363,Bakery,Small,DIST_W_01,60.31247664395636,203.908,143.59552335604363,0.5,189.50097272017723,1582.66,38.3,7257.17,24.2
OUT_07243,Hotel,Medium,DIST_W_01,145.9923662620705,448.775,302.7826337379295,0.375,240.8155369974911,1582.58,34.73,8364.7,21.95
OUT_04034,Smmt,Medium,DIST_W_01,148.90962826647007,376.58,227.67037173352992,0.375,229.534520723251,1580.84,35.56,8162.21,22.49
OUT_02545,Hotel,Medium,DIST_W_02,143.23154530729815,369.644,226.41245469270186,0.25,242.03713527320872,1580.01,35.56,8606.82,22.51
OUT_03186,Eatery,Medium,DIST_W_02,122.1196336744835,371.516,249.3963663255165,0.125,261.09008058748856,1579.91,35.22,9195.47,22.29
OUT_00877,Eatery,Large,DIST_W_01,551.1915431977257,1106.942,555.7504568022744,0.375,255.58030210080915,1577.36,33.59,8584.96,21.3
OUT_04779,Grocery,Medium,DIST_W_02,153.85442294157554,431.056,277.20157705842445,0.25,251.09621598642352,1575.25,34.79,8735.9,22.09
OUT_03305,Smmt,Small,DIST_W_01,56.63329460846063,166.248,109.61470539153936,0.0,200.1493575085761,1575.25,41.7,8345.53,26.47
OUT_00172,Grocery,Extra Large,DIST_W_03,503.21314626992813,1078.682,575.4688537300719,0.25,270.42830615485576,1574.15,33.48,9054.2,21.27
OUT_00838,Pharmacy,Medium,DIST_W_03,135.16157617534444,438.597,303.4354238246556,0.125,269.4379402457848,1573.62,34.52,9300.77,21.94
OUT_02731,Bakery,Medium,DIST_W_03,151.88014135452093,465.34,313.459858645479,0.25,255.61912309203345,1571.99,34.4,8794.36,21.88
OUT_01041,Bakery,Medium,DIST_W_03,146.5809599570338,364.234,217.65304004296618,0.125,254.50357025770546,1569.61,35.45,9022.68,22.59
OUT_05240,Hotel,Medium,DIST_W_01,154.99861095177286,422.089,267.09038904822717,0.375,236.65295038719572,1568.21,34.73,8218.35,22.15
OUT_04003,Pharmacy,Small,DIST_W_01,56.031158212810155,160.69,104.65884178718984,0.125,180.72658562643295,1567.92,42.44,7670.86,27.07
OUT_00063,Hotel,Small,DIST_W_03,560.0436565228797,974.436,414.39234347712033,0.375,249.85394852949847,1567.71,33.77,8437.49,21.54
OUT_00336,Smmt,Small,DIST_W_02,539.8402049615885,920.857,381.0167950384115,0.25,261.59155117331636,1566.97,33.89,8866.32,21.63
OUT_03439,Bakery,Medium,DIST_W_02,154.54178915144533,360.215,205.67321084855465,0.125,251.43110087625186,1565.41,35.58,8945.74,22.73
OUT_03147,Bakery,Medium,DIST_W_01,154.41415684171923,417.606,263.1918431582808,0.5,224.35420782825602,1565.09,34.7,7784.02,22.17
OUT_00972,Kiosk,Medium,DIST_W_02,142.1378972266569,376.155,234.01710277334308,0.25,244.13775686046012,1563.94,35.04,8555.14,22.4
OUT_03006,Grocery,Medium,DIST_W_03,152.87925038192307,314.8,161.92074961807694,0.125,234.90385888349667,1563.56,36.81,8647.48,23.54
OUT_05300,Smmt,Medium,DIST_W_02,137.45024179971162,361.203,223.75275820028835,0.125,256.2247549340582,1562.92,35.18,9013.7,22.51
OUT_01971,Grocery,Medium,DIST_W_01,152.53173830177934,448.851,296.31926169822066,0.25,253.87902039390087,1562.63,34.32,8712.79,21.96
OUT_08958,Pharmacy,Large,DIST_W_01,544.8044212617064,1187.92,643.1155787382937,0.375,258.0179103305098,1562.17,33.11,8542.33,21.19
OUT_00100,Eatery,Small,DIST_W_02,502.1921000677656,947.809,445.6168999322344,0.25,265.58265641346435,1558.2,33.45,8882.77,21.47
OUT_01526,Smmt,Medium,DIST_W_02,142.56990227119906,372.403,229.83309772880096,0.375,230.6408983046159,1558.15,34.96,8063.86,22.44
OUT_03944,Eatery,Extra Large,DIST_W_02,1319.386959913674,2419.95,1100.5630400863258,0.375,263.95759465594614,1557.17,32.63,8611.79,20.95
OUT_01927,Grocery,Medium,DIST_W_02,157.0484691559659,377.191,220.14253084403407,0.375,228.65542080701204,1557.12,35.1,8024.77,22.54
OUT_07781,Grocery,Medium,DIST_W_03,160.85834983146364,457.503,296.6446501685364,0.25,254.06078812966666,1556.36,34.17,8680.89,21.96
OUT_01039,Smmt,Medium,DIST_W_02,159.93473068803252,402.016,242.0812693119675,0.25,245.97347865274494,1554.72,34.7,8535.8,22.32
OUT_00096,Hotel,Large,DIST_W_03,547.2145878557707,1220.067,672.8524121442293,0.375,258.72096684120777,1554.48,32.9,8511.74,21.16
OUT_04460,Hotel,Medium,DIST_W_03,124.78801252249531,377.423,252.6349874775047,0.125,262.6141428166533,1548.23,34.41,9036.66,22.23
OUT_06293,Eatery,Medium,DIST_W_01,139.3236697687447,359.533,220.2093302312553,0.25,241.6695297326947,1548.04,34.87,8426.44,22.53
OUT_00576,Eatery,Medium,DIST_W_01,127.99908600849375,340.803,212.80391399150625,0.125,254.1582192228369,1544.26,34.9,8871.13,22.6
OUT_03141,Eatery,Small,DIST_W_01,47.13374895995442,183.223,136.0892510400456,0.125,219.98375404425414,1543.76,37.62,8275.5,24.37
OUT_07426,Grocery,Medium,DIST_W_03,142.4969200806697,432.704,290.20707991933034,0.125,268.49064954063067,1543.46,33.92,9106.81,21.98
OUT_04849,Bakery,Medium,DIST_W_02,144.02414946000835,413.182,269.15785053999167,0.375,237.6790988849212,1537.9,33.98,8076.55,22.1
OUT_01479,Hotel,Small,DIST_W_03,40.95447836475375,165.974,125.01952163524624,0.25,199.10589405749687,1537.87,38.33,7631.29,24.92
OUT_04342,Bakery,Large,DIST_W_02,549.8431260951393,1171.288,621.4448739048607,0.5,244.87517896128895,1536.2,32.57,7976.43,21.2
OUT_01510,Smmt,Medium,DIST_W_02,131.5227021040004,377.572,246.04929789599962,0.25,247.22987448736282,1535.98,34.19,8453.86,22.26
OUT_03841,Smmt,Large,DIST_W_01,512.6792260420984,1173.861,661.1817739579017,0.25,273.01522039600303,1535.9,32.51,8875.97,21.17
OUT_01449,Kiosk,Medium,DIST_W_01,138.35717668942863,374.802,236.4448233105714,0.125,259.90676779218046,1535.57,34.31,8917.61,22.34
OUT_03072,Pharmacy,Medium,DIST_W_03,147.02958231222834,357.443,210.41341768777164,0.25,239.82248516679957,1533.2,34.67,8314.66,22.61
OUT_02361,Eatery,Medium,DIST_W_01,135.22755121726095,346.75,211.52244878273905,0.125,254.3057338951248,1530.88,34.59,8796.73,22.59
OUT_00278,Kiosk,Small,DIST_W_03,553.8582782584014,995.612,441.7537217415986,0.25,265.8039428542935,1529.48,32.82,8722.61,21.46
OUT_03248,Eatery,Medium,DIST_W_03,143.86825793169098,357.206,213.33774206830904,0.125,254.8290726571393,1529.38,34.52,8796.9,22.57
OUT_00076,Pharmacy,Large,DIST_W_01,546.7159504858563,1257.512,710.7960495141436,0.25,274.08586543035926,1528.95,32.3,8853.0,21.13
OUT_00328,Bakery,Small,DIST_W_01,553.0740265698403,915.735,362.66097343015974,0.25,260.9204230051257,1528.67,33.11,8638.7,21.66
OUT_05473,Pharmacy,Medium,DIST_W_02,147.29143074640567,368.873,221.58156925359432,0.25,242.6859751322557,1526.15,34.3,8324.25,22.47
OUT_08075,Hotel,Medium,DIST_W_01,113.78614053036173,269.046,155.25985946963826,0.125,233.51287486919827,1524.68,36.01,8408.53,23.62
OUT_06128,Eatery,Medium,DIST_W_03,138.0118251029724,408.668,270.6561748970276,0.125,266.2389699377945,1524.13,33.64,8955.76,22.07
OUT_00180,Pharmacy,Medium,DIST_W_03,524.9564707342948,945.01,420.05352926570515,0.25,264.73837248610073,1523.9,32.76,8673.56,21.5
OUT_03828,Pharmacy,Large,DIST_W_03,520.87590789586,1072.773,551.8970921041399,0.375,256.0424738246929,1523.78,32.42,8300.77,21.28
OUT_08493,Pharmacy,Large,DIST_W_03,529.9066913532091,1112.118,582.2113086467908,0.375,256.9135700721558,1522.46,32.34,8307.5,21.24
OUT_04272,Eatery,Medium,DIST_W_01,149.10733032592552,379.838,230.7306696740745,0.25,244.76379670286087,1521.52,34.05,8333.49,22.38
OUT_08849,Pharmacy,Medium,DIST_W_03,150.26278231322226,451.195,300.93221768677773,0.25,255.3924530928472,1519.33,33.27,8496.08,21.9
OUT_07619,Pharmacy,Medium,DIST_W_01,160.74652260525272,336.005,175.25847739474727,0.25,229.59504875722394,1518.51,35.12,8063.4,23.13
OUT_00199,Pharmacy,Large,DIST_W_03,535.5230450276263,1104.434,568.9109549723737,0.5,243.78114741691866,1516.5,32.23,7856.67,21.25
OUT_04627,Eatery,Medium,DIST_W_02,150.9228220695883,384.289,233.36617793041168,0.25,245.44518811642874,1516.32,33.88,8316.22,22.34
OUT_00167,Kiosk,Medium,DIST_W_01,595.5341062330536,976.586,381.05189376694636,0.375,248.65027856761114,1516.14,32.74,8140.52,21.59
OUT_05221,Grocery,Small,DIST_W_02,52.96362217569683,216.645,163.68137782430318,0.5,202.49900475369492,1515.48,35.42,7172.55,23.37
