Outlet_ID,Trade_Spend_Allocation_LKR
OUT_01260,0.0
OUT_01261,0.0
OUT_06211,0.0
OUT_01262,0.0
OUT_01265,0.0
OUT_01267,0.0
OUT_06215,0.0
OUT_06216,0.0
OUT_01268,0.0
OUT_01269,0.0
OUT_01272,0.0
OUT_06220,0.0
OUT_06221,0.0
OUT_06222,0.0
OUT_01273,0.0
OUT_06224,0.0
OUT_06225,0.0
OUT_06226,0.0
OUT_06227,0.0
OUT_06228,0.0
OUT_06229,0.0
OUT_06230,0.0
OUT_06231,0.0
OUT_01274,0.0
OUT_06233,0.0
OUT_01275,0.0
OUT_01276,0.0
OUT_06236,0.0
OUT_01278,0.0
OUT_06238,0.0
OUT_06239,0.0
OUT_06240,0.0
OUT_06241,0.0
OUT_06242,0.0
OUT_01279,0.0
OUT_01281,0.0
OUT_06245,0.0
OUT_01282,0.0
OUT_06247,0.0
OUT_06248,0.0
OUT_01283,0.0
OUT_01287,0.0
OUT_06251,0.0
OUT_01289,0.0
OUT_01292,0.0
OUT_01295,0.0
OUT_01297,0.0
OUT_06256,0.0
OUT_01298,0.0
OUT_06258,0.0
OUT_01299,0.0
OUT_06260,0.0
OUT_06261,0.0
OUT_01300,0.0
OUT_06263,0.0
OUT_06264,0.0
OUT_06265,0.0
OUT_06266,0.0
OUT_06267,0.0
OUT_01302,0.0
OUT_01305,0.0
OUT_01306,0.0
OUT_06271,0.0
OUT_06272,0.0
OUT_06273,0.0
OUT_01308,0.0
OUT_06275,0.0
OUT_06276,0.0
OUT_01314,0.0
OUT_06278,0.0
OUT_01315,0.0
OUT_01319,0.0
OUT_06281,0.0
OUT_06282,0.0
OUT_01321,0.0
OUT_06284,0.0
OUT_06285,0.0
OUT_06286,0.0
OUT_06287,0.0
OUT_06288,0.0
OUT_01322,0.0
OUT_06290,0.0
OUT_01323,0.0
OUT_06292,0.0
OUT_01324,0.0
OUT_01325,0.0
OUT_01327,0.0
OUT_06296,0.0
OUT_06297,0.0
OUT_06298,0.0
OUT_01328,0.0
OUT_06300,0.0
OUT_06301,0.0
OUT_06302,0.0
OUT_06303,0.0
OUT_01330,0.0
OUT_06305,0.0
OUT_06306,0.0
OUT_06307,0.0
OUT_01331,0.0
OUT_06309,0.0
OUT_06310,0.0
OUT_06311,0.0
OUT_01335,0.0
OUT_01336,0.0
OUT_06314,0.0
OUT_06315,0.0
OUT_06316,0.0
OUT_06317,0.0
OUT_06318,0.0
OUT_01337,0.0
OUT_06320,0.0
OUT_06321,0.0
OUT_01338,0.0
OUT_06323,0.0
OUT_06324,0.0
OUT_01343,0.0
OUT_01344,0.0
OUT_06327,0.0
OUT_06328,0.0
OUT_06329,0.0
OUT_06330,0.0
OUT_06331,0.0
OUT_06332,0.0
OUT_01345,0.0
OUT_06334,0.0
OUT_06335,0.0
OUT_06336,0.0
OUT_01347,0.0
OUT_06338,0.0
OUT_01352,0.0
OUT_06340,0.0
OUT_01353,0.0
OUT_06342,0.0
OUT_06343,0.0
OUT_06344,0.0
OUT_06345,0.0
OUT_01354,0.0
OUT_01355,0.0
OUT_01356,0.0
OUT_06349,0.0
OUT_06350,0.0
OUT_01357,0.0
OUT_06352,0.0
OUT_06353,0.0
OUT_06354,0.0
OUT_06355,0.0
OUT_06356,0.0
OUT_06357,0.0
OUT_01358,0.0
OUT_01359,0.0
OUT_06360,0.0
OUT_01360,0.0
OUT_06362,0.0
OUT_06363,0.0
OUT_01361,0.0
OUT_06365,0.0
OUT_01364,0.0
OUT_06367,0.0
OUT_01367,0.0
OUT_01369,0.0
OUT_01370,0.0
OUT_01371,0.0
OUT_06372,0.0
OUT_06373,0.0
OUT_01372,0.0
OUT_01373,0.0
OUT_06376,0.0
OUT_06377,0.0
OUT_01377,0.0
OUT_06379,0.0
OUT_06380,0.0
OUT_06381,0.0
OUT_01378,0.0
OUT_01381,0.0
OUT_01382,0.0
OUT_01383,0.0
OUT_06386,0.0
OUT_06387,0.0
OUT_06388,0.0
OUT_06389,0.0
OUT_06390,0.0
OUT_06391,0.0
OUT_01385,0.0
OUT_06393,0.0
OUT_01386,0.0
OUT_06395,0.0
OUT_06396,0.0
OUT_06397,0.0
OUT_01387,0.0
OUT_06399,0.0
OUT_06400,0.0
OUT_06401,0.0
OUT_06402,0.0
OUT_06403,0.0
OUT_01388,0.0
OUT_06405,0.0
OUT_06406,0.0
OUT_06407,0.0
OUT_06408,0.0
OUT_06409,0.0
OUT_01389,0.0
OUT_06411,0.0
OUT_01392,0.0
OUT_06413,0.0
OUT_06414,0.0
OUT_01395,0.0
OUT_06416,0.0
OUT_01397,0.0
OUT_01398,0.0
OUT_06419,0.0
OUT_06420,0.0
OUT_01399,0.0
OUT_06422,0.0
OUT_01400,0.0
OUT_01401,0.0
OUT_01403,0.0
OUT_06426,0.0
OUT_01404,0.0
OUT_01405,0.0
OUT_06429,0.0
OUT_06430,0.0
OUT_06431,0.0
OUT_01406,0.0
OUT_06433,0.0
OUT_06434,0.0
OUT_06435,0.0
OUT_06436,0.0
OUT_01411,0.0
OUT_01412,0.0
OUT_06439,0.0
OUT_06440,0.0
OUT_06441,0.0
OUT_06442,0.0
OUT_06443,0.0
OUT_06444,0.0
OUT_01413,0.0
OUT_06446,0.0
OUT_06447,0.0
OUT_01415,0.0
OUT_06449,0.0
OUT_06450,0.0
OUT_06451,0.0
OUT_01416,0.0
OUT_06453,0.0
OUT_06454,0.0
OUT_06455,0.0
OUT_06456,0.0
OUT_06457,0.0
OUT_01418,0.0
OUT_06459,0.0
OUT_06460,0.0
OUT_01419,0.0
OUT_01420,0.0
OUT_01423,0.0
OUT_01424,0.0
OUT_01428,0.0
OUT_06466,0.0
OUT_06467,0.0
OUT_06468,0.0
OUT_01429,0.0
OUT_06470,0.0
OUT_01430,0.0
OUT_06472,0.0
OUT_06473,0.0
OUT_01431,0.0
OUT_01433,0.0
OUT_06476,0.0
OUT_06477,0.0
OUT_06478,0.0
OUT_06479,0.0
OUT_01434,0.0
OUT_06481,0.0
OUT_06482,0.0
OUT_06483,0.0
OUT_06484,0.0
OUT_06485,0.0
OUT_06486,0.0
OUT_01435,0.0
OUT_06488,0.0
OUT_01436,0.0
OUT_06490,0.0
OUT_01438,0.0
OUT_01441,0.0
OUT_06493,0.0
OUT_01442,0.0
OUT_06495,0.0
OUT_06496,0.0
OUT_06497,0.0
OUT_01443,0.0
OUT_06499,0.0
OUT_01444,0.0
OUT_01447,0.0
OUT_01448,0.0
OUT_01450,0.0
OUT_06504,0.0
OUT_06505,0.0
OUT_06506,0.0
OUT_06507,0.0
OUT_06508,0.0
OUT_06509,0.0
OUT_01453,0.0
OUT_06511,0.0
OUT_06512,0.0
OUT_06513,0.0
OUT_06514,0.0
OUT_06515,0.0
OUT_06516,0.0
OUT_06517,0.0
OUT_06518,0.0
OUT_01457,0.0
OUT_06520,0.0
OUT_06521,0.0
OUT_06522,0.0
OUT_06523,0.0
OUT_06524,0.0
OUT_06525,0.0
OUT_01460,0.0
OUT_06527,0.0
OUT_06528,0.0
OUT_06529,0.0
OUT_06530,0.0
OUT_06531,0.0
OUT_06532,0.0
OUT_01462,0.0
OUT_06534,0.0
OUT_01463,0.0
OUT_01464,0.0
OUT_06537,0.0
OUT_01465,0.0
OUT_06539,0.0
OUT_06540,0.0
OUT_06541,0.0
OUT_06542,0.0
OUT_06543,0.0
OUT_01468,0.0
OUT_06545,0.0
OUT_01470,0.0
OUT_06547,0.0
OUT_06548,0.0
OUT_06549,0.0
OUT_06550,0.0
OUT_06551,0.0
OUT_06552,0.0
OUT_06553,0.0
OUT_06554,0.0
OUT_01471,0.0
OUT_06556,0.0
OUT_06557,0.0
OUT_06558,0.0
OUT_01475,0.0
OUT_06560,0.0
OUT_06561,0.0
OUT_06562,0.0
OUT_06563,0.0
OUT_01476,0.0
OUT_06565,0.0
OUT_01477,0.0
OUT_06567,0.0
OUT_01478,0.0
OUT_01480,0.0
OUT_06570,0.0
OUT_06571,0.0
OUT_01483,0.0
OUT_06573,0.0
OUT_01484,0.0
OUT_06575,0.0
OUT_06576,0.0
OUT_01489,0.0
OUT_06578,0.0
OUT_06579,0.0
OUT_06580,0.0
OUT_06581,0.0
OUT_06582,0.0
OUT_06583,0.0
OUT_06584,0.0
OUT_06585,0.0
OUT_06586,0.0
OUT_01492,0.0
OUT_01493,0.0
OUT_06589,0.0
OUT_01494,0.0
OUT_01495,0.0
OUT_06592,0.0
OUT_06593,0.0
OUT_06594,0.0
OUT_01497,0.0
OUT_06596,0.0
OUT_06597,0.0
OUT_01499,0.0
OUT_01502,0.0
OUT_06600,0.0
OUT_06601,0.0
OUT_06602,0.0
OUT_06603,0.0
OUT_01503,0.0
OUT_06605,0.0
OUT_06606,0.0
OUT_06607,0.0
OUT_01507,0.0
OUT_06609,0.0
OUT_06610,0.0
OUT_06611,0.0
OUT_01508,0.0
OUT_06613,0.0
OUT_01511,0.0
OUT_01512,0.0
OUT_06616,0.0
OUT_01513,0.0
OUT_06618,0.0
OUT_06619,0.0
OUT_01515,0.0
OUT_06621,0.0
OUT_06622,0.0
OUT_06623,0.0
OUT_06624,0.0
OUT_06625,0.0
OUT_06626,0.0
OUT_06627,0.0
OUT_06628,0.0
OUT_01516,0.0
OUT_06630,0.0
OUT_01517,0.0
OUT_06632,0.0
OUT_01519,0.0
OUT_06634,0.0
OUT_06635,0.0
OUT_06636,0.0
OUT_06637,0.0
OUT_06638,0.0
OUT_01520,0.0
OUT_06640,0.0
OUT_06641,0.0
OUT_01521,0.0
OUT_06643,0.0
OUT_06644,0.0
OUT_06645,0.0
OUT_06646,0.0
OUT_01522,0.0
OUT_06648,0.0
OUT_06649,0.0
OUT_01523,0.0
OUT_06651,0.0
OUT_01524,0.0
OUT_06653,0.0
OUT_01527,0.0
OUT_01528,0.0
OUT_01531,0.0
OUT_01533,0.0
OUT_01534,0.0
OUT_06659,0.0
OUT_01535,0.0
OUT_06661,0.0
OUT_06662,0.0
OUT_06663,0.0
OUT_06664,0.0
OUT_06665,0.0
OUT_06666,0.0
OUT_06667,0.0
OUT_06668,0.0
OUT_06669,0.0
OUT_06670,0.0
OUT_01538,0.0
OUT_06672,0.0
OUT_06673,0.0
OUT_01539,0.0
OUT_01540,0.0
OUT_06676,0.0
OUT_01542,0.0
OUT_06678,0.0
OUT_01544,0.0
OUT_06680,0.0
OUT_01547,0.0
OUT_06682,0.0
OUT_06683,0.0
OUT_06684,0.0
OUT_06685,0.0
OUT_01548,0.0
OUT_01550,0.0
OUT_06688,0.0
OUT_06689,0.0
OUT_01551,0.0
OUT_06691,0.0
OUT_06692,0.0
OUT_06693,0.0
OUT_06694,0.0
OUT_01552,0.0
OUT_06696,0.0
OUT_06697,0.0
OUT_01555,0.0
OUT_01556,0.0
OUT_06700,0.0
OUT_01558,0.0
OUT_06702,0.0
OUT_06703,0.0
OUT_06704,0.0
OUT_06705,0.0
OUT_01560,0.0
OUT_06707,0.0
OUT_06708,0.0
OUT_06709,0.0
OUT_06710,0.0
OUT_06711,0.0
OUT_06712,0.0
OUT_06713,0.0
OUT_06714,0.0
OUT_06715,0.0
OUT_01562,0.0
OUT_01563,0.0
OUT_01565,0.0
OUT_06719,0.0
OUT_01566,0.0
OUT_01567,0.0
OUT_06722,0.0
OUT_06723,0.0
OUT_06724,0.0
OUT_01568,0.0
OUT_01573,0.0
OUT_06727,0.0
OUT_01575,0.0
OUT_06729,0.0
OUT_06730,0.0
OUT_01576,0.0
OUT_06732,0.0
OUT_06733,0.0
OUT_06734,0.0
OUT_01577,0.0
OUT_06736,0.0
OUT_06737,0.0
OUT_06738,0.0
OUT_06739,0.0
OUT_06740,0.0
OUT_06741,0.0
OUT_06742,0.0
OUT_01578,0.0
OUT_06744,0.0
OUT_01579,0.0
OUT_01581,0.0
OUT_01582,0.0
OUT_06748,0.0
OUT_01583,0.0
OUT_06750,0.0
OUT_06751,0.0
OUT_06752,0.0
OUT_06753,0.0
OUT_06754,0.0
OUT_06755,0.0
OUT_06756,0.0
OUT_06757,0.0
OUT_06758,0.0
OUT_01584,0.0
OUT_06760,0.0
OUT_01586,0.0
OUT_01587,0.0
OUT_01589,0.0
OUT_01591,0.0
OUT_06765,0.0
OUT_06766,0.0
OUT_01594,0.0
OUT_01596,0.0
OUT_06769,0.0
OUT_01597,0.0
OUT_06771,0.0
OUT_01599,0.0
OUT_06773,0.0
OUT_01601,0.0
OUT_06775,0.0
OUT_06776,0.0
OUT_06777,0.0
OUT_06778,0.0
OUT_06779,0.0
OUT_06780,0.0
OUT_06781,0.0
OUT_01603,0.0
OUT_06783,0.0
OUT_06784,0.0
OUT_01604,0.0
OUT_01605,0.0
OUT_06787,0.0
OUT_06788,0.0
OUT_06789,0.0
OUT_01606,0.0
OUT_01607,0.0
OUT_06792,0.0
OUT_01608,0.0
OUT_06794,0.0
OUT_06795,0.0
OUT_06796,0.0
OUT_01609,0.0
OUT_06798,0.0
OUT_06799,0.0
OUT_06800,0.0
OUT_01610,0.0
OUT_06802,0.0
OUT_01611,0.0
OUT_06804,0.0
OUT_06805,0.0
OUT_01612,0.0
OUT_06807,0.0
OUT_06808,0.0
OUT_01613,0.0
OUT_01614,0.0
OUT_06811,0.0
OUT_06812,0.0
OUT_06813,0.0
OUT_01615,0.0
OUT_01616,0.0
OUT_06816,0.0
OUT_06817,0.0
OUT_06818,0.0
OUT_01617,0.0
OUT_01619,0.0
OUT_06821,0.0
OUT_06822,0.0
OUT_01622,0.0
OUT_06824,0.0
OUT_06825,0.0
OUT_06826,0.0
OUT_06827,0.0
OUT_06828,0.0
OUT_06829,0.0
OUT_01623,0.0
OUT_06831,0.0
OUT_01624,0.0
OUT_01626,0.0
OUT_06834,0.0
OUT_06835,0.0
OUT_01628,0.0
OUT_06837,0.0
OUT_01629,0.0
OUT_06839,0.0
OUT_06840,0.0
OUT_06841,0.0
OUT_01630,0.0
OUT_01631,0.0
OUT_01632,0.0
OUT_06845,0.0
OUT_01635,0.0
OUT_01636,0.0
OUT_06848,0.0
OUT_01637,0.0
OUT_01639,0.0
OUT_06851,0.0
OUT_06852,0.0
OUT_06853,0.0
OUT_01640,0.0
OUT_01644,0.0
OUT_06856,0.0
OUT_06857,0.0
OUT_06858,0.0
OUT_06859,0.0
OUT_01645,0.0
OUT_01646,0.0
OUT_06862,0.0
OUT_01647,0.0
OUT_06864,0.0
OUT_06865,0.0
OUT_06866,0.0
OUT_06867,0.0
OUT_01650,0.0
OUT_06869,0.0
OUT_06870,0.0
OUT_06871,0.0
OUT_06872,0.0
OUT_06873,0.0
OUT_06874,0.0
OUT_06875,0.0
OUT_06876,0.0
OUT_01651,0.0
OUT_06878,0.0
OUT_01652,0.0
OUT_01653,0.0
OUT_01655,0.0
OUT_01656,0.0
OUT_01658,0.0
OUT_06884,0.0
OUT_01659,0.0
OUT_06886,0.0
OUT_06887,0.0
OUT_06888,0.0
OUT_06889,0.0
OUT_06890,0.0
OUT_06891,0.0
OUT_06892,0.0
OUT_01660,0.0
OUT_06894,0.0
OUT_06895,0.0
OUT_01663,0.0
OUT_01664,0.0
OUT_06898,0.0
OUT_01667,0.0
OUT_06900,0.0
OUT_01668,0.0
OUT_06902,0.0
OUT_06903,0.0
OUT_01669,0.0
OUT_06905,0.0
OUT_01672,0.0
OUT_06907,0.0
OUT_06908,0.0
OUT_01675,0.0
OUT_06910,0.0
OUT_06911,0.0
OUT_06912,0.0
OUT_01676,0.0
OUT_01678,0.0
OUT_06915,0.0
OUT_01681,0.0
OUT_01682,0.0
OUT_01683,0.0
OUT_06919,0.0
OUT_01688,0.0
OUT_06921,0.0
OUT_06922,0.0
OUT_01690,0.0
OUT_06924,0.0
OUT_06925,0.0
OUT_01691,0.0
OUT_06927,0.0
OUT_06928,0.0
OUT_06929,0.0
OUT_06930,0.0
OUT_06931,0.0
OUT_01692,0.0
OUT_06933,0.0
OUT_06934,0.0
OUT_01693,0.0
OUT_01694,0.0
OUT_01695,0.0
OUT_01696,0.0
OUT_01697,0.0
OUT_01698,0.0
OUT_06941,0.0
OUT_06942,0.0
OUT_06943,0.0
OUT_06944,0.0
OUT_01700,0.0
OUT_01704,0.0
OUT_01708,0.0
OUT_06948,0.0
OUT_06949,0.0
OUT_06950,0.0
OUT_06951,0.0
OUT_06952,0.0
OUT_06953,0.0
OUT_01709,0.0
OUT_01710,0.0
OUT_01711,0.0
OUT_01712,0.0
OUT_06958,0.0
OUT_06959,0.0
OUT_06960,0.0
OUT_01713,0.0
OUT_06962,0.0
OUT_01714,0.0
OUT_01716,0.0
OUT_06965,0.0
OUT_06966,0.0
OUT_06967,0.0
OUT_06968,0.0
OUT_01719,0.0
OUT_06970,0.0
OUT_01720,0.0
OUT_06972,0.0
OUT_06973,0.0
OUT_01721,0.0
OUT_06975,0.0
OUT_06976,0.0
OUT_01722,0.0
OUT_01723,0.0
OUT_06979,0.0
OUT_06980,0.0
OUT_06981,0.0
OUT_01724,0.0
OUT_06983,0.0
OUT_06984,0.0
OUT_01725,0.0
OUT_06986,0.0
OUT_06987,0.0
OUT_01726,0.0
OUT_06989,0.0
OUT_06990,0.0
OUT_06991,0.0
OUT_01727,0.0
OUT_06993,0.0
OUT_01728,0.0
OUT_06995,0.0
OUT_06996,0.0
OUT_06997,0.0
OUT_01731,0.0
OUT_01733,0.0
OUT_07000,0.0
OUT_01735,0.0
OUT_07002,0.0
OUT_01737,0.0
OUT_07004,0.0
OUT_07005,0.0
OUT_07006,0.0
OUT_07007,0.0
OUT_01738,0.0
OUT_01740,0.0
OUT_01742,0.0
OUT_01743,0.0
OUT_07012,0.0
OUT_07013,0.0
OUT_01746,0.0
OUT_01747,0.0
OUT_07016,0.0
OUT_01748,0.0
OUT_07018,0.0
OUT_07019,0.0
OUT_07020,0.0
OUT_07021,0.0
OUT_01749,0.0
OUT_07023,0.0
OUT_07024,0.0
OUT_07025,0.0
OUT_07026,0.0
OUT_01750,0.0
OUT_07028,0.0
OUT_07029,0.0
OUT_07030,0.0
OUT_07031,0.0
OUT_07032,0.0
OUT_07033,0.0
OUT_07034,0.0
OUT_07035,0.0
OUT_07036,0.0
OUT_01751,0.0
OUT_07038,0.0
OUT_07039,0.0
OUT_07040,0.0
OUT_07041,0.0
OUT_07042,0.0
OUT_01752,0.0
OUT_07044,0.0
OUT_01754,0.0
OUT_01755,0.0
OUT_01756,0.0
OUT_07048,0.0
OUT_07049,0.0
OUT_01757,0.0
OUT_07051,0.0
OUT_01761,0.0
OUT_01766,0.0
OUT_01768,0.0
OUT_07055,0.0
OUT_01769,0.0
OUT_01771,0.0
OUT_07058,0.0
OUT_07059,0.0
OUT_01773,0.0
OUT_01776,0.0
OUT_01777,0.0
OUT_07063,0.0
OUT_07064,0.0
OUT_01778,0.0
OUT_07066,0.0
OUT_07067,0.0
OUT_01779,0.0
OUT_01780,0.0
OUT_01781,0.0
OUT_07071,0.0
OUT_01783,0.0
OUT_01784,0.0
OUT_07074,0.0
OUT_07075,0.0
OUT_07076,0.0
OUT_07077,0.0
OUT_07078,0.0
OUT_07079,0.0
OUT_01785,0.0
OUT_01786,0.0
OUT_07082,0.0
OUT_01787,0.0
OUT_07084,0.0
OUT_01789,0.0
OUT_07086,0.0
OUT_07087,0.0
OUT_01791,0.0
OUT_01792,0.0
OUT_01793,0.0
OUT_07091,0.0
OUT_01794,0.0
OUT_01795,0.0
OUT_07094,0.0
OUT_07095,0.0
OUT_07096,0.0
OUT_07097,0.0
OUT_07098,0.0
OUT_07099,0.0
OUT_01796,0.0
OUT_01797,0.0
OUT_07102,0.0
OUT_01798,0.0
OUT_07104,0.0
OUT_07105,0.0
OUT_01799,0.0
OUT_07107,0.0
OUT_01800,0.0
OUT_01801,0.0
OUT_01802,0.0
OUT_01803,0.0
OUT_01806,0.0
OUT_01809,0.0
OUT_07114,0.0
OUT_07115,0.0
OUT_07116,0.0
OUT_07117,0.0
OUT_07118,0.0
OUT_07119,0.0
OUT_07120,0.0
OUT_01810,0.0
OUT_07122,0.0
OUT_07123,0.0
OUT_01812,0.0
OUT_07125,0.0
OUT_07126,0.0
OUT_07127,0.0
OUT_07128,0.0
OUT_07129,0.0
OUT_07130,0.0
OUT_01813,0.0
OUT_01820,0.0
OUT_07133,0.0
OUT_01821,0.0
OUT_01825,0.0
OUT_07136,0.0
OUT_01827,0.0
OUT_01829,0.0
OUT_01830,0.0
OUT_01831,0.0
OUT_07141,0.0
OUT_07142,0.0
OUT_07143,0.0
OUT_07144,0.0
OUT_01832,0.0
OUT_01833,0.0
OUT_07147,0.0
OUT_01835,0.0
OUT_01836,0.0
OUT_07150,0.0
OUT_01840,0.0
OUT_07152,0.0
OUT_07153,0.0
OUT_07154,0.0
OUT_01841,0.0
OUT_01842,0.0
OUT_01843,0.0
OUT_01844,0.0
OUT_07159,0.0
OUT_07160,0.0
OUT_07161,0.0
OUT_07162,0.0
OUT_01845,0.0
OUT_01846,0.0
OUT_07165,0.0
OUT_01847,0.0
OUT_01848,0.0
OUT_07168,0.0
OUT_07169,0.0
OUT_07170,0.0
OUT_07171,0.0
OUT_07172,0.0
OUT_07173,0.0
OUT_07174,0.0
OUT_07175,0.0
OUT_07176,0.0
OUT_07177,0.0
OUT_07178,0.0
OUT_01849,0.0
OUT_07180,0.0
OUT_01852,0.0
OUT_07182,0.0
OUT_01854,0.0
OUT_01855,0.0
OUT_01858,0.0
OUT_07186,0.0
OUT_07187,0.0
OUT_01861,0.0
OUT_07189,0.0
OUT_07190,0.0
OUT_07191,0.0
OUT_01862,0.0
OUT_01863,0.0
OUT_07194,0.0
OUT_07195,0.0
OUT_07196,0.0
OUT_01865,0.0
OUT_07198,0.0
OUT_07199,0.0
OUT_01866,0.0
OUT_01867,0.0
OUT_01868,0.0
OUT_01869,0.0
OUT_07204,0.0
OUT_07205,0.0
OUT_07206,0.0
OUT_01870,0.0
OUT_07208,0.0
OUT_07209,0.0
OUT_07210,0.0
OUT_01871,0.0
OUT_07212,0.0
OUT_07213,0.0
OUT_01872,0.0
OUT_01874,0.0
OUT_01880,0.0
OUT_07217,0.0
OUT_01883,0.0
OUT_01884,0.0
OUT_07220,0.0
OUT_07221,0.0
OUT_01885,0.0
OUT_01886,0.0
OUT_01887,0.0
OUT_01888,0.0
OUT_07226,0.0
OUT_01889,0.0
OUT_01890,0.0
OUT_01892,0.0
OUT_07230,0.0
OUT_07231,0.0
OUT_07232,0.0
OUT_07233,0.0
OUT_07234,0.0
OUT_07235,0.0
OUT_07236,0.0
OUT_07237,0.0
OUT_01894,0.0
OUT_07239,0.0
OUT_07240,0.0
OUT_01896,0.0
OUT_01897,0.0
OUT_01898,0.0
OUT_07244,0.0
OUT_07245,0.0
OUT_01900,0.0
OUT_07247,0.0
OUT_07248,0.0
OUT_07249,0.0
OUT_07250,0.0
OUT_07251,0.0
OUT_01901,0.0
OUT_07253,0.0
OUT_01902,0.0
OUT_07255,0.0
OUT_07256,0.0
OUT_07257,0.0
OUT_07258,0.0
OUT_01904,0.0
OUT_07260,0.0
OUT_07261,0.0
OUT_07262,0.0
OUT_07263,0.0
OUT_07264,0.0
OUT_07265,0.0
OUT_07266,0.0
OUT_01905,0.0
OUT_01909,0.0
OUT_07269,0.0
OUT_01910,0.0
OUT_01913,0.0
OUT_01914,0.0
OUT_01916,0.0
OUT_01920,0.0
OUT_01921,0.0
OUT_01922,0.0
OUT_07277,0.0
OUT_07278,0.0
OUT_07279,0.0
OUT_01923,0.0
OUT_01925,0.0
OUT_01926,0.0
OUT_07283,0.0
OUT_07284,0.0
OUT_01929,0.0
OUT_07286,0.0
OUT_07287,0.0
OUT_07288,0.0
OUT_07289,0.0
OUT_07290,0.0
OUT_01930,0.0
OUT_07292,0.0
OUT_01931,0.0
OUT_07294,0.0
OUT_07295,0.0
OUT_07296,0.0
OUT_07297,0.0
OUT_01932,0.0
OUT_07299,0.0
OUT_07300,0.0
OUT_07301,0.0
OUT_01933,0.0
OUT_07303,0.0
OUT_07304,0.0
OUT_07305,0.0
OUT_07306,0.0
OUT_01934,0.0
OUT_01935,0.0
OUT_07309,0.0
OUT_01936,0.0
OUT_07311,0.0
OUT_07312,0.0
OUT_01937,0.0
OUT_07314,0.0
OUT_07315,0.0
OUT_07316,0.0
OUT_01940,0.0
OUT_07318,0.0
OUT_07319,0.0
OUT_07320,0.0
OUT_01941,0.0
OUT_01942,0.0
OUT_07323,0.0
OUT_07324,0.0
OUT_01943,0.0
OUT_07326,0.0
OUT_07327,0.0
OUT_07328,0.0
OUT_01944,0.0
OUT_07330,0.0
OUT_01945,0.0
OUT_07332,0.0
OUT_07333,0.0
OUT_07334,0.0
OUT_07335,0.0
OUT_01946,0.0
OUT_01947,0.0
OUT_07338,0.0
OUT_07339,0.0
OUT_01951,0.0
OUT_01953,0.0
OUT_01957,0.0
OUT_01958,0.0
OUT_07344,0.0
OUT_01959,0.0
OUT_01962,0.0
OUT_01963,0.0
OUT_07348,0.0
OUT_07349,0.0
OUT_07350,0.0
OUT_07351,0.0
OUT_01964,0.0
OUT_07353,0.0
OUT_07354,0.0
OUT_07355,0.0
OUT_01965,0.0
OUT_01968,0.0
OUT_01969,0.0
OUT_01970,0.0
OUT_07360,0.0
OUT_07361,0.0
OUT_07362,0.0
OUT_01972,0.0
OUT_07364,0.0
OUT_07365,0.0
OUT_07366,0.0
OUT_07367,0.0
OUT_07368,0.0
OUT_07369,0.0
OUT_07370,0.0
OUT_07371,0.0
OUT_07372,0.0
OUT_01975,0.0
OUT_07374,0.0
OUT_01976,0.0
OUT_07376,0.0
OUT_01978,0.0
OUT_07378,0.0
OUT_07379,0.0
OUT_01979,0.0
OUT_01980,0.0
OUT_07382,0.0
OUT_01984,0.0
OUT_07384,0.0
OUT_07385,0.0
OUT_01987,0.0
OUT_07387,0.0
OUT_01989,0.0
OUT_01991,0.0
OUT_01992,0.0
OUT_01994,0.0
OUT_07392,0.0
OUT_07393,0.0
OUT_01995,0.0
OUT_01998,0.0
OUT_02002,0.0
OUT_02003,0.0
OUT_07398,0.0
OUT_02004,0.0
OUT_02008,0.0
OUT_02013,0.0
OUT_07402,0.0
OUT_02014,0.0
OUT_07404,0.0
OUT_07405,0.0
OUT_02015,0.0
OUT_07407,0.0
OUT_02016,0.0
OUT_07409,0.0
OUT_07410,0.0
OUT_07411,0.0
OUT_02017,0.0
OUT_02019,0.0
OUT_02022,0.0
OUT_02024,0.0
OUT_07416,0.0
OUT_07417,0.0
OUT_02031,0.0
OUT_07419,0.0
OUT_07420,0.0
OUT_02032,0.0
OUT_02033,0.0
OUT_07423,0.0
OUT_02036,0.0
OUT_07425,0.0
OUT_02037,0.0
OUT_07427,0.0
OUT_02038,0.0
OUT_07429,0.0
OUT_07430,0.0
OUT_02039,0.0
OUT_02040,0.0
OUT_07433,0.0
OUT_02042,0.0
OUT_02043,0.0
OUT_07436,0.0
OUT_02045,0.0
OUT_02046,0.0
OUT_07439,0.0
OUT_02050,0.0
OUT_02051,0.0
OUT_02053,0.0
OUT_02056,0.0
OUT_07444,0.0
OUT_02059,0.0
OUT_02060,0.0
OUT_02062,0.0
OUT_07448,0.0
OUT_07449,0.0
OUT_07450,0.0
OUT_07451,0.0
OUT_07452,0.0
OUT_07453,0.0
OUT_07454,0.0
OUT_07455,0.0
OUT_07456,0.0
OUT_07457,0.0
OUT_07458,0.0
OUT_07459,0.0
OUT_02063,0.0
OUT_07461,0.0
OUT_07462,0.0
OUT_02064,0.0
OUT_07464,0.0
OUT_07465,0.0
OUT_02065,0.0
OUT_02067,0.0
OUT_07468,0.0
OUT_02069,0.0
OUT_07470,0.0
OUT_02070,0.0
OUT_02071,0.0
OUT_02073,0.0
OUT_07474,0.0
OUT_07475,0.0
OUT_07476,0.0
OUT_07477,0.0
OUT_07478,0.0
